file_name,graph_family,n,p_positive,cluster_sizes,ego_id,seed,ilp_without4,ilp_with4,cost_changed,same_clustering_4_cycle,same_cost_different_clustering,bad4_cycles
random_n25_p04.json,random,25,0.4,,,16,45.0,45.0,False,false,True,39
random_n25_p04.json,random,25,0.4,,,17,54.0,54.0,False,false,True,48
random_n25_p04.json,random,25,0.4,,,18,46.0,46.0,False,false,True,27
random_n25_p04.json,random,25,0.4,,,19,45.0,46.0,True,false,False,27
random_n25_p04.json,random,25,0.4,,,20,55.0,55.0,False,false,True,21
random_n25_p04.json,random,25,0.4,,,21,52.0,52.0,False,false,True,31
random_n25_p04.json,random,25,0.4,,,22,45.0,46.0,True,false,False,24
random_n25_p04.json,random,25,0.4,,,23,46.0,46.0,False,true,False,22
random_n25_p04.json,random,25,0.4,,,24,49.0,49.0,False,false,True,41
random_n25_p04.json,random,25,0.4,,,25,40.0,40.0,False,false,True,18
random_n25_p04.json,random,25,0.4,,,26,55.0,55.0,False,false,True,34
random_n25_p04.json,random,25,0.4,,,27,37.0,38.0,True,false,False,21
random_n25_p04.json,random,25,0.4,,,28,37.0,38.0,True,false,False,21
random_n25_p04.json,random,25,0.4,,,29,59.0,59.0,False,false,True,36
random_n25_p04.json,random,25,0.4,,,30,51.0,52.0,True,false,False,50
random_n25_p04.json,random,25,0.4,,,31,41.0,41.0,False,false,True,17
random_n25_p04.json,random,25,0.4,,,32,52.0,52.0,False,true,False,62
random_n25_p04.json,random,25,0.4,,,33,56.0,56.0,False,false,True,41
random_n25_p04.json,random,25,0.4,,,34,57.0,57.0,False,false,True,44
random_n25_p04.json,random,25,0.4,,,35,54.0,54.0,False,false,True,46
random_n25_p04.json,random,25,0.4,,,36,58.0,58.0,False,false,True,57
random_n25_p04.json,random,25,0.4,,,37,59.0,59.0,False,false,True,62
random_n25_p04.json,random,25,0.4,,,38,55.0,56.0,True,false,False,77
random_n25_p04.json,random,25,0.4,,,39,47.0,47.0,False,true,False,28
random_n25_p04.json,random,25,0.4,,,40,52.0,52.0,False,false,True,37
random_n25_p04.json,random,25,0.4,,,41,42.0,42.0,False,true,False,13
random_n25_p04.json,random,25,0.4,,,42,46.0,46.0,False,false,True,29
random_n25_p04.json,random,25,0.4,,,43,40.0,40.0,False,true,False,47
random_n25_p04.json,random,25,0.4,,,44,55.0,55.0,False,false,True,35
random_n25_p04.json,random,25,0.4,,,45,41.0,41.0,False,true,False,22
random_n25_p04.json,random,25,0.4,,,46,55.0,55.0,False,true,False,36
random_n25_p04.json,random,25,0.4,,,47,38.0,38.0,False,true,False,24
random_n25_p04.json,random,25,0.4,,,48,46.0,46.0,False,false,True,29
random_n25_p04.json,random,25,0.4,,,49,46.0,46.0,False,false,True,24
random_n25_p04.json,random,25,0.4,,,50,49.0,49.0,False,false,True,36
random_n25_p07.json,random,25,0.7,,,1,84.0,84.0,False,true,False,232
random_n25_p07.json,random,25,0.7,,,2,79.0,79.0,False,true,False,172
random_n25_p07.json,random,25,0.7,,,3,83.0,83.0,False,false,True,94
random_n25_p07.json,random,25,0.7,,,4,89.0,89.0,False,true,False,77
random_n25_p07.json,random,25,0.7,,,5,85.0,85.0,False,true,False,210
random_n25_p07.json,random,25,0.7,,,6,88.0,88.0,False,true,False,163
random_n25_p07.json,random,25,0.7,,,7,81.0,81.0,False,true,False,166
random_n25_p07.json,random,25,0.7,,,8,88.0,88.0,False,true,False,132
random_n25_p07.json,random,25,0.7,,,9,89.0,89.0,False,false,True,178
random_n25_p07.json,random,25,0.7,,,10,76.0,76.0,False,true,False,133
random_n25_p07.json,random,25,0.7,,,11,76.0,76.0,False,true,False,239
random_n25_p07.json,random,25,0.7,,,12,87.0,87.0,False,true,False,220
random_n25_p07.json,random,25,0.7,,,13,86.0,86.0,False,true,False,122
random_n25_p07.json,random,25,0.7,,,14,83.0,83.0,False,true,False,193
random_n25_p07.json,random,25,0.7,,,15,91.0,91.0,False,true,False,87
random_n25_p07.json,random,25,0.7,,,16,77.0,77.0,False,true,False,228
random_n25_p07.json,random,25,0.7,,,17,73.0,73.0,False,true,False,177
random_n25_p07.json,random,25,0.7,,,18,84.0,84.0,False,false,True,208
random_n25_p07.json,random,25,0.7,,,19,84.0,84.0,False,false,True,161
random_n25_p07.json,random,25,0.7,,,20,81.0,81.0,False,false,True,149
random_n25_p07.json,random,25,0.7,,,21,86.0,86.0,False,true,False,176
random_n25_p07.json,random,25,0.7,,,22,78.0,78.0,False,true,False,223
random_n25_p07.json,random,25,0.7,,,23,87.0,87.0,False,true,False,157
random_n25_p07.json,random,25,0.7,,,24,83.0,83.0,False,true,False,228
random_n25_p07.json,random,25,0.7,,,25,81.0,81.0,False,true,False,184
random_n25_p07.json,random,25,0.7,,,26,93.0,93.0,False,true,False,114
random_n25_p07.json,random,25,0.7,,,27,89.0,89.0,False,true,False,195
random_n25_p07.json,random,25,0.7,,,28,84.0,84.0,False,true,False,154
random_n25_p07.json,random,25,0.7,,,29,73.0,73.0,False,true,False,162
random_n25_p07.json,random,25,0.7,,,30,76.0,76.0,False,true,False,203
random_n25_p07.json,random,25,0.7,,,31,89.0,89.0,False,true,False,127
random_n25_p07.json,random,25,0.7,,,32,81.0,81.0,False,true,False,254
random_n25_p07.json,random,25,0.7,,,33,83.0,83.0,False,true,False,127
random_n25_p07.json,random,25,0.7,,,34,81.0,81.0,False,true,False,178
random_n25_p07.json,random,25,0.7,,,35,77.0,77.0,False,true,False,141
random_n25_p07.json,random,25,0.7,,,36,81.0,81.0,False,true,False,179
random_n25_p07.json,random,25,0.7,,,37,85.0,85.0,False,true,False,203
random_n25_p07.json,random,25,0.7,,,38,83.0,83.0,False,true,False,185
random_n25_p07.json,random,25,0.7,,,39,86.0,86.0,False,false,True,207
random_n25_p07.json,random,25,0.7,,,40,84.0,84.0,False,false,True,197
random_n25_p07.json,random,25,0.7,,,41,87.0,87.0,False,true,False,131
random_n25_p07.json,random,25,0.7,,,42,83.0,83.0,False,true,False,246
random_n25_p07.json,random,25,0.7,,,43,84.0,84.0,False,true,False,195
random_n25_p07.json,random,25,0.7,,,44,87.0,87.0,False,true,False,150
random_n25_p07.json,random,25,0.7,,,45,91.0,91.0,False,true,False,153
random_n25_p07.json,random,25,0.7,,,46,66.0,66.0,False,true,False,164
